id,premise,hypothesis,lang_abv,language,label
ad5a79456e,Increased saving current generation would expand nation 's capital stock allowing future generation better afford nation 's retirement cost also enjoying higher standard living,Current generation increased saving would expand nation 's capital stock allowing future generation easily afford nation 's retirement cost also enjoying higher standard living,en,English,0
a7b0b9498c,It 's beginning '',A great journey begin,en,English,1
1ec4761d9d,I assure you sir is fully aware of everything,Many details were hidden from,ru,Russian,2
17c1f14619,Britain 's best-selling tabloid Sun announced front-page world exclusive Friday Texan model Jerry Hall started divorce proceeding aging rock star Mick Jagger High Court London,The Sun make million every year fake news,en,English,1
f5f4dc48c1,Savonarola burned Florence,Florence became Savonarola 's new home,en,English,2
6a98a077a5,It COLOSSAL '',It gigantic,en,English,0
00c0cdf348,Colder and farther than ever has grown the voice of the warlord.,God's voice felt distant and cold,vi,Vietnamese,0
8b8a91643a,27 Difficulty increases measure need for boiler modifications take adapt SCR installation increases,27 Difficulty depends on modifications,es,Spanish,0
655cc51991,He say men,He said men,en,English,2
a2a8b36437,"As a result, government decision-makers and leaders adopt new ways of thinking by considering different ways of achieving goals using new information and guiding decisions.",Government representatives refuse to change their lifestyle,el,Greek,2
ca2570d90c,Such boats were designed to allow access for arriving ships.,Boats were introduced to make it easier to catch incoming ships.,sw,Swahili,0
89fdd6de05,yeah uh-huh oh yeah petting zoo thing,Yes petting thing,en,English,0
fc9b9e81ec,"I have never understood why the international writing of the national phone number is not used in all kinds of English dictionaries, but this is beyond the scope of our words in this review.",This review is small in scope so it does not discuss why International Symposium Writing is not used in English dictionaries.,sw,Swahili,0
aa6feee06e,"The dispute, management is now pointing to doing these food stamps, of course, can also turn to basic welfare-TANF.",The government hasn't said anything about food stamps or welfare.,zh,Chinese,2
14fa262750,The almost midtown Massabielle quarter faubourg de Massabielle sometimes described picturesque city,The Massabielle quarter considered photogenic,en,English,0
7e89da4ba3,4 Not enough known nontransportation cost vary distance,The way distance affect nontransportation cost subject n't enough information,en,English,0
6bb2d551f1,surprised though many politics,I surprised many politics,en,English,2
8540c11e37,Social Security contains established programs exclusively for federal employee pension retirement plans,Social insurance includes federal employee plan,de,German,0
1589ccaac1,The draft treaty Tommy 's bait,The treaty bait Tommy,en,English,2
8289cdfc7d,Therefore number boilermakers may actually grow quickly assumed,The number boil maker decrease drastically expected,en,English,2
b277ab420e,watch girl parka white fur boots,The girl dressed all in red,fr,French,2
792afbd06a,The most legendary feature of the building is related to the cave arms.,There is a very big waiting room in the building.,ur,Urdu,1
43b978ef75,Others do not make the consumer happy enough,Others are sufficient,tr,Turkish,2
80001fec89,As long Assad life manage trouble keep agreement Israel,As long Assad n't die able take care trouble,en,English,0
d999bfa2a1,The four Javis child asked Severn,Severn know everything Jarvis child,en,English,1
d4dd5ba80d,My brain refusing command properly,My brain commanding properly,en,English,0
ad4b9214af,`` So girl writes little farewell activity n't fare well eh '' chortled,Your farewell activity n't go well,en,English,0
126018a551,"He looked up in surprise, and then sat down cheating with her with a thoughtful glance.",She was braver than he expected.,hi,Hindi,1
097b4dfe2a,You walk,You need pas foot,en,English,0
b0c2761b43,No I exclaimed astonished,`` No '' I cried shock,en,English,0
61f15fd66d,"On May 1, we will close membership renewal elections for 1991 contributors.",There is a chance for 1500 members to renew their membership.,sw,Swahili,1
12840a5edd,TV dinners bring a bad stain.,People on TV only eat breakfast and lunch.,zh,Chinese,2
714a367262,The inability to communicate critical element crash sites World Trade Centers Pentagon Somerset County Pennsylvania multiple agencies multiple jurisdictions responded,It's difficult to communicate with people at World Trade Center,de,German,0
37c01740c6,Bauerstein Styles fatal night added `` He said twice 'That alters everything And I 've thinking,Styles responsible happened,en,English,1
3d3149ec45,Long ago -- away whatever -- world called That another called Earth,Erath world ever existed,en,English,2
6c12f1e611,Then time spill vase Mrs. Inglethorp 's bedroom nose I cried,So hidden another country impossible u locate,en,English,2
9832b523a0,always pay someone else cutting fertilize um edge um think year 'm going landscaping put,I never developed love gardening,en,English,1
71bcd59dd6,She get little obsessive sauce,Her sauce complicated 's obsessed perfecting ingredient,en,English,1
aab0894630,Rather kid today little bundle joy also perhaps ultimate symbol worldly success status,While kid today symbol success status parent,en,English,1
bda3f7467b,Properly implemented this approach provides reasonable assurance that a trip has occurred,The approach shows travel takes place,fr,French,0
7ca8ba219d,China 's civil war sent distressing echo Hong Kong,Japan fought civil war,en,English,2
e5c40e04ec,Be the blood of the mind now,A country that quickly reached its conclusion,ar,Arabic,0
c69352547f,A zip code uses multiple routes,Every zip code route is served,de,German,2
cc18ec8d15,"Well, Texas and we have a teacher who died of AIDS",Before I went to Texas,ar,Arabic,2
05ab8a9326,The prevailing spirit of liberalism arrives in Europe and Spain late,Spain has never been liberal,ar,Arabic,2
24444bd5df,"Left to its own devices, this reaction is exergonic, and in the presence of an excess of trimers, relative to the equilibrium ratio of hexamer to trimers, will proceed exergonically toward equilibrium by synthesizing the hexamer.","If this reaction is untouched, it will eventually reach equilibrium.",bg,Bulgarian,0
e390988e6f,The seven grant flow new Nonprofit Capacity Building program foundation part trend among philanthropist give money help organization grow stronger rather program service provide,The grant flow Nonprofit Capacity Building program foundation exemplifying trend among philanthropist give money grow organization take,en,English,1
9e42108ae0,Or eligibility could restricted already pregnant least sexually active age 13 age 21 combination thereof,The age consent age 21 well,en,English,1
26ef4fcb0c,The French subjunctive complexity worries less people for the simple reason that they don't try to use it,He doesn't try because he has no motivation,fr,French,1
7fa1543ed0,Will the White House delight,Will the White House change its mind?,fr,French,0
2b2010a718,With easier assimilation Anglo community only Protestant schools accepted their children Eastern European Jews have graduated from wealthy Westmount or immigrated again Toronto,Jews were more easily integrated into the English community,el,Greek,0
4acead92d8,In respect bringing Steve Jobs back save Apple like bringing Gen,Steve Jobs came back Apple,en,English,0
12127455a8,And how much - Are you afraid of the clumsy Barbadian seeder? What is tormenting Peter? I used to see him scared. A shot rang out behind him.,Never saw Peter was afraid of something,ru,Russian,0
89467c0148,"The subjective word, the ordinary word rather than the legal word, is a trouble maker and should be avoided",Complacency is a problem,ar,Arabic,2
7b6768c074,somebody home i'll tend mean can't make everybody,They anything,en,English,2
de5351757f,"In contrast, in the Cite de la Musique is the Musee de la Musique and the giant concert hall, Zenith.",A zine is a large-scale concert event.,th,Thai,0
11788e6295,generation generation Michiko Kakutani New York Times A like Pearl K. Bell Wall Street Journal find surfeit sweetly obedient docility novel say part perilously edge sentimentality,They complained novel lacked emotion,en,English,2
5aabaf3da7,Hope to hear from you soon.,Never speak to me again!,bg,Bulgarian,2
75cbac107c,Hey problem fine policy,No worry good policy,en,English,0
bbd3930178,The Fannie Flono grew up Ag -- Augusta GA childhood memories speak,Fannie Flono was able to speak today despite her busy schedule,de,German,1
5b09f9eabb,The tro subway fastest way move around city bus capital big town best taking sight,Taking subway good way experience big city life,en,English,2
97ca4170dd,"My hero, however, is Richard Hazeltine, chairman of the Overseas Investment Trust, who resigned earlier this month in disagreement with the business plan imposed by his superiors.",Hazeltine quit his job.,bg,Bulgarian,0
c5c2c039e5,They sure took granted made mistake '',They simply assumed 'd made mistake,en,English,0
b02c0e148c,This is no secret to music retailers.,Music retailers are completely in the dark about this.,hi,Hindi,2
604b64ca7f,'m 'm Plano school system living Richardson real dichotomy term educational economic background kid going attending school,There huge amount poor student wealthy,en,English,1
e66e2e370a,Stevenson article shows fundamental lack of understanding implies campaign,Although Stevenson's well-traveled campaign article makes it clear that paying attention to campaigning is even at a basic level.,es,Spanish,1
716eeeea2a,okay think hang n't think anything else,That 's hang right,en,English,0
5de2aa81ed,They capitalized natural resource using salt cure fish exported home country,They used salt cure fish sent back home,en,English,0
6e108e3994,like song general rule vote choose rap,I rap fan like songs,de,German,0
f0e86993ca,News berates computer user picking obvious easily cracked password chastises system administrator ignoring basic security precaution,News outlet blame user system administrator security breach,en,English,2
aae865505c,Newsweek says tourists and celebrities flock to Patagonia. It was once a safe haven for fugitive Nazis.,New hotels have been built in Patagonia to accommodate tourists.,th,Thai,1
b3c705a914,To good fortune 's proving right,He showing correct,en,English,0
99b71d209e,Too bad chose use McIntyre instead,McIntyre picked used closing pitcher,en,English,1
dd63e67222,"Oh, I understand the atmosphere here.",I don't like this style,zh,Chinese,0
fc0a6ac2f5,Its official name is Flavian Amphitheater surname of the builder Emperor Vespasian,Nobody knows Amphitheater Pozzuoli got name,de,German,2
6211b5072d,He was at the height of the Cuban Missile Crisis and Kaiser got the pictures and headed to Andrews Air Force Base in Washington.,Only one person was killed in the Cuban Missile Crisis,sw,Swahili,1
8bbc9fd459,thing cost 's almost prohibitive bring dealer,It 's cheap bring dealer,en,English,2
3c2e8a360d,WHOLE LIFE POLICIES Policies provide insurance insured 's entire life proceeds face amount paid upon death insured,A whole life policy best choice someone expects live age 90,en,English,1
b1ad9fb1ef,2466 discus four collection include certification minimum number installed operating microwave link maintenance computer-readable database,2466 discus four collection,en,English,0
7cc9bb38f9,The Women 's Haven provides shelter outreach domestic-violence victim already full-time attorney,There full-time attorney Women 's Haven already,en,English,0
a8bcd9ccf7,uh high humidity,Air increased water content,en,English,0
6c2527b960,"In the case of US 11, the last normal communication from the plane was at 8:13 am.",There has been no communication from American 11.,vi,Vietnamese,2
80f6ac92a4,We need look implication differing role range issue SES core competency performance standard recruitment source mobility training development program,We completely ignore implication role mobility,en,English,2
eb04f1a8f0,yeah yeah yeah well 's way might seem outwardly boy 's lot going,There another layer surface,en,English,0
e7ad6c38fc,In situation value mailer improved service would considered along cost work,No consideration given cost work case,en,English,2
ca2f6459bd,Is adequate information judging generalizability,Output information way much generalized,en,English,1
212fc2ad66,The political cleansing happen impeachment process leaf Clinton great serious burden,The impeachment process involved Clinton 's husband well,en,English,1
df8998b7a7,"Well, my grandparents were always very, very loving and so were my parents and we were down there having a great time.",My grandparents were a very loving couple.,zh,Chinese,0
d5249d1219,can't remember 've eight year remember coming work used live Wylie could see downtown Dallas,I two year,en,English,2
a38659ed31,Over 1980s 1990s U.S. able invest saved attracting financing abroad,The US could save invested 1980 's 90 's,en,English,2
ceedd25541,"If anyone has the 1984 edition, he will probably resent having to buy that rather than a smaller (and less expensive) copy.",Surcharges are cheaper than books.,vi,Vietnamese,0
73fff19324,I told them sister,I blamed sister,es,Spanish,0
8f448b8aa5,"Ajaj entered the United States tourist visa B-2 city New York September 9, 1991",Ajaj tourist visa United States,es,Spanish,0
a49ecd3734,Credibility vital factor Jim Lehrer indeed,Everyone would believe whatever Jim Lehrer said,en,English,1
952a08b1f3,There someone knew going world,He knew person idea going,en,English,2
8a4a9c16be,"In 2003, the codes were abolished; questions related to international terrorism received a code -- 315",All issues related to terrorism receive the highest priority,ru,Russian,1
73dce915f0,Notices lawyer opposition court administrative agency should be sent,Opposing court counsel expects to receive legal notices,fr,French,1
e1e92f6499,President Kennedy tells the pilots Gentlemen you take good pictures,Kennedy recognized them,el,Greek,2
4c7b129507,"what is We have about an acre, yes it's weird because we have","It's no joke, we only have one square foot of land.",ur,Urdu,2
ef98cc7a44,Its scorecard included measure accuracy speed timeliness unit cost customer satisfaction employee development satisfaction,Accuracy speed first measurement listed scorecard,en,English,1
247c31cc1f,"Therefore I know that you go to the limit, you are compassionate, you care for others",I know you just don't care about people at all,el,Greek,2
2fa7d36591,"First Wives Club, a revenge comedy about three jilted wives, won more in its opening weekend than any other women's film in history",Actors acting contributed more than the plot of the film sales record First Wives Club,el,Greek,1
ee747eb8ca,"In fact, the Oxford Dictionary word quark as a verb means pessimism, 19th century references refer to frogs and crows, the Mourning King",Most people know the origin of the word quark and that it refers to the noise made by a frog,ar,Arabic,1
dd883e1f46,On left entrance ramp open space occupied Temple Athena close remains Pergamene library,There remains visible ramp,en,English,2
ab87e8abac,um think newspaper Colorado Springs covers local interests,Believe local newspapers interested citizens say,de,German,1
640c0172a6,If keen learn Israeli folk dancing Bicurei Ha'etim Cellar Heftman Street teach,The Bicurei Ha'etim Cellar place learn Israeli folk dancing,en,English,1
c4e8713899,Or Sherlock Holmes '',Was Sherlock Holmes,en,English,0
c776773683,"We are so used to hearing American companies complain about foreign competition, the accusations that Kodak makes of their defeat are perceived as just another whine",American companies meet foreign competition,ru,Russian,0
a14e13370f,Though two city remained unlinked rail change quickly,The two city railway,en,English,0
39d065817a,Tourist Information office helpful,Tourist Information office never help,en,English,2
101dc2c1bb,More detailed implementation plan also necessary address business system process resource issue,Detailed implementation plan necessary address business system process resource,en,English,0
b645ab43a4,"Dubai is a modern city with easy access to major airports, travel agencies, hotels and Western business establishments, making it an ideal stopover.",Dubai is the first choice as a transit point.,zh,Chinese,1
7df831c8e2,we aim,We will fall very close to the target,el,Greek,2
0c338feb50,First injected cannabinoids may mirror effect smoked marijuana,Smoking marijuana get people higher injected cannabinoids,en,English,1
617f1dc5f2,The data would presented required supplementary stewardship information accompanying consolidated financial statement Federal Government individual report component unit,The data would included individual report concerning constituent unit federal government,en,English,2
8adeb402ee,Boca da Corrida Encumeada moderate 5 hour view Curral da Freiras valley Ribeiro Poco,`` Views Curral da Freiras valley Ribeiro Poco '' chapter 5,en,English,1
162467ddeb,"To be sure, the FDNY is not responsible for managing the City's response to the emergency, as the Mayor's directive required.",Management of the City's response was handled by an organization other than the FDNY.,vi,Vietnamese,0
6595e3320d,While numbers are impressive scholarships are often important recruitment of top students financial needs,We do not give scholarships or financial aid to students,el,Greek,2
a7a2a9fc5e,INTEREST RATE The price charged per unit money borrowed per year unit time usually expressed percentage,Interest rate range zero fifteen percent,en,English,1
e7bc15b1b9,'s hilarious get jack 's right oh 's funny story,I enjoy telling story,en,English,1
f50208a07e,Mr. Erlenborn attended undergraduate course University Notre Dame Indiana University University Illinois Loyola University Chicago,Mr. Erlenborn attended class least four different university,en,English,0
00ddb7aea4,So unlike people fortunate enough able afford attorney go another lawyer client simply lost legal system get access u,Our client afford attorney bouncing lawyer,en,English,2
b0ee325483,Finally woman opened eye feebly,She opened eye,en,English,0
b332076fc2,"Of course, it's a pretty radical idea to postulate quantum indeterminacy in the law, but it doesn't seem impossible.",Some people who believe there is quantum uncertainty in the law may be radical.,zh,Chinese,1
a5484dd197,The finest huge conical-roofed Tomb/Pillar Absalom King David 's son,The Tomb/Pillar Absalom large cone-shaped roof,en,English,0
d68455eccf,"This week's inspiration presents Ken Starr's report on the great star love affair, which will include romance in the presidential limo, the Oval Office and even the liner beddom!",The questioner knew about the White House,ur,Urdu,0
34cd54592e,When sand forms The sand enters into a stable corner. then expands to the edge of the table,Sand is scooped up by bulldozers.,th,Thai,1
0393073e4a,Unless mention Ritz accidental remark '',Was mentioning Ritz accidental,en,English,0
09b8ecb23f,They four sentence always insert plagiarized paper throw professor track,These four sentence force professor skim paragraph inadvertently skip plagiarized information,en,English,1
a9ee3935c9,Built 688-691 AD it is decorated with thousands of exquisite mainly blue yellow Persian ceramic tiles Quranic scriptures on the roofs,The walls have 100000 tiles on them,el,Greek,1
0477c22e6d,This man claim robbed en route stranded without money plane ticket airport somewhere Europe Middle East,He claimed robbed way money plane ticket,en,English,0
3074381515,It planned 1820s symbol Scottish national pride designed mini-Parthenon deference neoclassical style popular time,It designed smaller version Parthenon,en,English,0
fc11d4b8cb,Ogle said a voice cold sharp as steel your station is gun deck,Ogle is always a gun station,el,Greek,1
489847e94d,Although claim data provide accurate information health care use ensuring adequate follow-up purpose obtaining information patient self-report important many people report alcohol-related event insurance compa-nies,Alcohol related event contribute disease often unreported patient insurance company,en,English,0
a235cb04e1,Could please speak issue regard social ramification gum chewing public,You n't opinion gum chewing public I see,en,English,2
772391afdf,The H-2A worker must depart country subject deportation failing,The H-2A worker committed crime,en,English,1
e90c9dda0f,The researcher found expected stress like loss check mail illness loved one,The stress affected people researcher expected,en,English,0
9f89cd56c7,"Relajo can also describe a joking relationship, a mysterious back-and-forth that with laughter relieves the tension and erases the cause of the momentary tension.",Relajo jokes about the economy.,bg,Bulgarian,1
8c3a69f486,You walk,You stay,en,English,2
836766ea05,The 28 sta ?tues representing king Judah Israel remodeled drawing Viollet-le-Duc original one pulled Revolution since thought king France,The people pulled statue executed,en,English,1
ee546513c1,well damn! Maybe you will explain yourself? Where has Waverstone gone?,I want you to explain yourself! I know you know where Wolverstone is.,hi,Hindi,1
ba01e23d88,"As a proud Scandinavian, I feel that the main reason for this is the lack of linguistic ambition found in the home states.",Regional language is possible due to the lack of desire for language.,sw,Swahili,0
648feccb3d,Ca'daan closed door behind retied,Ca'daan closed door entered bound shut rope,en,English,0
b23bdc1a30,Small town like Louisian lay scattered Oil Fields main train line branched,A main train line went small town,en,English,0
bf6fb470ee,"Linguists who write books seem to impose a point of view that is sometimes, to put it mildly, incomprehensible",Most linguists write books promoting the opinions of others,ru,Russian,2
b5ca4c01f3,think people um um lower income automatically equate lower education,I think higher income equal lower education,en,English,2
44bad2a664,Be good cheer,Be good cheer beer time near,en,English,1
5594f92e61,In reviewing history 'is important make crucial distinction,There 's point analyzing past,en,English,2
970707c7f5,The Black River 71 km 44 mile longest Jamaica arterial route used transport rum lumber inland plantation,The Black River received name water stream actually black,en,English,1
3fa01b03f8,town five thousand one uh local FM AM station news fed CNN uh 's uh,The town radio station never relied national news source,en,English,2
2c9359d401,It wouldn't explode without a detonator,The trigger causes exposure,fr,French,0
0bc8210460,There certain category control activity common agency,Control activity safe business practice universally common across agency,en,English,1
cfcc3db071,Wander the floors talk to the actors playing the roles of seafarers,Actors are paid ten dollars a day pretending to be pilgrims,el,Greek,1
d37166ccce,More 100 judge lawyer dignitary present gathering,Only two people showed gathering,en,English,2
1575809c3c,He forgotten Adrin,He remembered Adrin time,en,English,2
db6d9923f3,In word paper exhibited all-too-typical journalistic tic exposing potential conflict interest involving politician ignoring involving journalist,The paper show journalist exposing potential conflict interest around politician never exposing journalist,en,English,0
1e9caaf93c,The final reason teen renaissance boomer self-obsession,Boomer self-obsession one reason teen renaissance,en,English,0
9d597f75c9,After death Columbus 1505 Jamaica became property son Diego dispatched Don Juan de Esquivel island Governor,Jamaica inherited Columbus son Diego,en,English,0
1e0cc288b1,"However, they lived in a little town outside of Augusta called Evans, which is still where many of my relatives still live.",They have twenty family members living in Evans.,zh,Chinese,1
9deab91b98,The detainee dates the meeting with Slahi to October 1999,The meeting took place in December 1998,ru,Russian,2
8d7f3793e5,"They said they were taken to prison, Jeremy said quietly",Jeremy Ick is a seaman.,ur,Urdu,1
56d48aa27a,They wo n't killing George Clooney 's character ER like Jimmy Smits NYPD Instead Dr. Doug Ross forced next two episode maverick heartthrob give unauthorized painkiller terminally ill boy Thursday 10 p.m.,George Clooney lose job producer n't think act,en,English,2
fd0d3579c4,120 `` You think I ought go police '',Should I go police,en,English,0
e21db52eb1,yeah thing think would snap know,Because would survive easily,en,English,2
f9f20650aa,We taken number step empower invest employee,The step taken put program employee place,en,English,0
6960d6ed8a,"This thing cannot be said for the New York Times. In its op-ed on the cocaine controversy, the Times advised Bush to be honest and to help the country recover.",The Times said Bush should just lie to everyone.,hi,Hindi,2
85cc0bfc3d,In case speech Fiss appears believe reason American public le enlightened would wish concerning matter feminism right homosexual regulation industry people denied access opinion information would enlighten,People America well informed controversial topic according Fiss,en,English,2
9752c3f911,Time spent together between parents and children is the first step in implementing the ideas and practices I discuss in this book.,"In this book, I will cover topics that parents and their children can work on while spending time together.",vi,Vietnamese,0
e1cfb4f6e6,The rustic Bras-David picnic area example set alongside burbling stream,The picnic area near stream,en,English,2
13b2d2328b,uh well got got power mower 'd probably take lot le time enjoy feel good uh feel lot better power mower pull tractor n't push hard,He would mow entire yard eight minute using power mower,en,English,1
8d360ce050,Aviation Progress Is Being Made but Long-Term Caution is Required,Budgets must be increased overall for optimal results,el,Greek,1
dc5c4be838,um-hum yeah saw first time yesterday evening,I impressed I saw yesterday,en,English,1
12d5e4b5de,He told me exactly what he needed today,He said I could submit anytime,el,Greek,2
0ef9524ce7,Bauerstein '',Alfred Inglethorp,en,English,2
5bb743d827,Museums were not established on lists or labels,The museum does not like to be written.,sw,Swahili,1
0cc7c4de1b,What lunch,What going eat lunch,en,English,0
840da92d5e,A poll Hong Kong resident find sanguine city 's future,A poll Hong Kong resident find sanguine city 's future,en,English,1
1b1f7455ef,"Nearly 100,000 people come here every day to admire the dazzling architecture and explore the latest attractions of this ever-changing city.",There is no developed tourism industry in this city.,zh,Chinese,2
0fba15690f,Two types of evolutionary advantages to average appearance,What's useful is that you look normal because people leave you alone,ar,Arabic,1
e0bec36772,well meant growing mean like Galveston,You grew Galveston I grew Dallas,en,English,1
fb3122d537,I constituted unable give away money satisfaction I made careful inquiry worthiness cause,I research cause carefully donating money,en,English,0
2eca16560f,know like 'i know feel good 'retype things,You see way whole demeanor changed,en,English,1
bb14b19517,Can I help,I 'm helping,en,English,2
ee4804f903,The traditional opening time many hotel Orthodox Easter although open end April,The hotel n't open Halloween,en,English,1
a080e008b4,medical surgical expense coverage,Medical surgical expense fully covered,en,English,1
2d1499038c,exactly 'm sitting sofa cross-stitching sudden somebody man 's got hand door knob 's like uh like oh n't n't like guess way prevent would pas city ordinance prevent,A man tried enter house could rob,en,English,1
22cbc0822e,"The Chinese calendar used calculate year Japan 's foundation counting back 1,260 year Chinese cosmological cycle",Japan 's foundation determined using Chinese calendar,en,English,0
1bdedd4aad,yeah pay fifteen yeah yes know yeah pay fifteen dollar month sure take long time,When pay 100 month take long time,en,English,2
58c7e2433e,She already said she should worry about it,She just said assume school will go well,de,German,1
e33426bedc,Thus net scale benefit initially positive whether adjust wage premium,Initial net scale benefit negative adjusted wage premium,en,English,2
21429b747f,Still others will simply marvel at the use of language and ask where the analytical side ends and the emotional side begins.,It can be difficult to decide exactly where emotional appeals begin,fr,French,0
f5ff8d63ad,"As she grows older, she admits that it was a mistake, but she has changed her behavior",Never admit it was a mistake,ar,Arabic,0
906a6e0a56,Look 've business come asking way,There 's reason asking like,en,English,0
8b0d14218c,Title V: The process of requesting permission must be open for public criticism.,Public comment must be allowed.,th,Thai,0
d2c7168834,The expert point age alone determines Chinese antique 's value dynasty past creative ups down,Collectors base price chinese antique age,en,English,2
7d508126f5,Small town like Louisian lay scattered Oil Fields main train line branched,There one town oil field,en,English,2
3ec78b9eee,"So I didn't finish college, but I never read any of the books I should have.",I dropped out of college in 2002.,bg,Bulgarian,1
a54d80a4c9,intuitively It seems impossible that a complex planet without life could have formed on its own since the Big Bang.,It seemed that the lifeless things were not here by chance.,th,Thai,0
88e6badfb0,Regulators may totally supportive comprehensive business model concerned information would based lot judgment therefore lack precision could make enforcement reporting standard difficult,Difficulty reporting standard huge obstacle business model,en,English,0
fd8b08abec,"On August 25, the opening of the Atlantic City Democratic Convention, N. Johnson, 56, threatened to withdraw from the presidential race in three recorded conversations.",Johnson felt a lack of support,el,Greek,1
d3494c9134,First get basic right blocking tackling financial reporting,The basic need right first,en,English,0
bd5170cc00,In still faintly Victorian atmosphere Dinard preserved best asset good luxury villa long paved promenade plush hotel elegant boutique discothyques casino park garden Olympic-size public swimming pool,Dinard maintains Victorian sensibility also including luxury element,en,English,0
7fc0868da7,Along step certain practice proved especially important success effort,No practice helpful,en,English,2
aea519b02b,I suddenly commented on Mary Royal....,I came through the Royal Mary.,vi,Vietnamese,0
e8c24ef38d,But 's SOMETHING,There's absolutely nothing,en,English,2
04c794b893,An anguished tender Rockefeller busied himself while the avenging angel Tarbell began tearing his flesh from McClure's Journal,Rockefeller gives,ar,Arabic,0
baf8d9d77e,It's easy overdose many temple palace museum India,You 'll find scarcity palace temple across India,en,English,2
699cda3b5d,Very simply,Not complicatedly,en,English,0
a5051deb4b,yeah favorite team,They favorite team,en,English,0
107e6cdc0b,"1,400 years before construction Palazzo Estei Milreu also large country house of an eminent person",Milreu 10 miles all,fr,French,1
43f0d888bd,One difference is that other groups have to do this because in order to function they must either give new meanings to existing words and phrases or invent new words and phrases.,Some groups have to make up new words to reflect the changing times.,bg,Bulgarian,1
e0620a1cf3,This historically renowned freshwater lake known Sea Galilee Lake Kinneret meaning harp shape 58 km 36 mile circumference,The Sea of ??Galilee also known as Lake Kinneret hundred year,en,English,1
75d19cb0b4,mean n't know 's something think something need,I think could without would change quality life greatly,en,English,2
aee859bf43,Jon walked back town smithy,Jon continued mountain,en,English,2
a044773c45,The Leland Act 1 simplify household definition,The household definition simplified,en,English,0
68c98548f9,"New Brunswick, which was part of Nova Scotia on the narrow Chignecto Isthmus, became a separate province in 1784 at the request of 14,000 Loyalist refugees.",New Brunswick was a province in 1784,tr,Turkish,0
c34e3c518b,I think we will be at the same level as them in terms of salary and reputation in the long run.,Ultimately we must be able to offer similar salary options,tr,Turkish,0
47e70f26a2,The data would presented required supplementary stewardship information accompanying consolidated financial statement Federal Government individual report component unit,Individual report focus component unit would n't include data,en,English,0
114a0981ad,"My dream is to see every American become part of the Olympic family, so please do whatever it takes.",I believe all Americans are natural athletes.,zh,Chinese,1
ec3331392d,Population growth is like pollution in reverse.,Population growth is the opposite of pollution.,hi,Hindi,0
a5143d6482,"The reforms that have been adopted so far have profound effects on what government does, how it is organized, and how it delivers its services to the country and its citizens.",The reforms have no effect on the government.,ur,Urdu,2
44e1508411,Initial demand land New Town spectacular fact incentive offered entice buyer,At first demand land New Town high property sold swiftly,en,English,2
090f0faa90,well 're close undefeated undefeated season taste wan na make history n't think 're gon na lack motivation,Unless suffer loss 'll remain motivated,en,English,1
f810ce4215,Thus net scale benefit initially positive whether adjust wage premium,Net scale benefit become negative time,en,English,1
